GEOID_2010,poverty,total,som_total,other_lang_total,other_very_well,other_less,geometry
27053020301,18.6,2800,64,327,264,63,"list(c(-93.344305, -93.336712, -93.33342, -93.332661, -93.331385, -93.327907, -93.325833, -93.32518, -93.324846, -93.322365, -93.320323, -93.319499, -93.314344, -93.314455, -93.303349, -93.300553, -93.299692, -93.299268, -93.299861, -93.299503, -93.300217, -93.300423, -93.306725, -93.308037, -93.317175, -93.320008, -93.320721, -93.330856, -93.341072, -93.344305, 45.087252, 45.080075, 45.076754, 45.07602, 45.074688, 45.069294, 45.065705, 45.06115, 45.06028, 45.060126, 45.059382, 45.059263, 45.059236, 
45.055399, 45.062038, 45.06434, 45.065801, 45.067581, 45.06972, 45.072868, 45.080044, 45.087223, 45.087269, 45.087276, 45.087302, 45.087309, 45.087311, 45.087315, 45.08726, 45.087252))"
27053020302,10.8,2708,0,398,200,198,"list(c(-93.35045, -93.350139, -93.349819, -93.339686, -93.328621, -93.325833, -93.327907, -93.331385, -93.332661, -93.33342, -93.336712, -93.344305, -93.348516, -93.351108, -93.351129, -93.351092, -93.350821, -93.350757, -93.35045, 45.072825, 45.069302, 45.065697, 45.06562, 45.065361, 45.065705, 45.069294, 45.074688, 45.07602, 45.076754, 45.080075, 45.087252, 45.087245, 45.08723, 45.081764, 45.080078, 45.076976, 45.076249, 45.072825))"
27053020303,24.1,4203,29,162,102,60,"list(c(-93.35045, -93.350139, -93.349819, -93.339686, -93.328621, -93.325833, -93.327907, -93.331385, -93.332661, -93.350757, -93.35045, 45.072825, 45.069302, 45.065697, 45.06562, 45.065361, 45.065705, 45.069294, 45.074688, 45.07602, 45.076249, 45.072825))"
27053020304,5,4157,39,123,42,81,"list(c(-93.331385, -93.327907, -93.325833, -93.32518, -93.324846, -93.322365, -93.320323, -93.319499, -93.314344, -93.314108, -93.309612, -93.318649, -93.32001, -93.3245, -93.332661, -93.331385, 45.074688, 45.069294, 45.065705, 45.06115, 45.06028, 45.060126, 45.059382, 45.059263, 45.059236, 45.065576, 45.071744, 45.074295, 45.074702, 45.075669, 45.07602, 45.074688))"
27053020400,30.304701967,5578.997670905001,0,178.42484520189998,111.6711941184,66.7536510835,"list(c(-93.365731, -93.359182, -93.358293, -93.358864, -93.354485, -93.350227, -93.34893, -93.350048, -93.349915, -93.349485, -93.356257, -93.356255, -93.356238, -93.349495, -93.349599, -93.348596, -93.347351, -93.347298, -93.346997, -93.34583, -93.344512, -93.343011, -93.338502, -93.336044, -93.335396, -93.331917, -93.333905, -93.329403, -93.326576, -93.319916, -93.318817, -93.318499, -93.318494, -93.318436, -93.318527, -93.318619, -93.318703, -93.318794, -93.319419, -93.319252, -93.319275, -93.319315, 
-93.323233, -93.322606, -93.319433, -93.319433, -93.319435, -93.319443, -93.319496, -93.314187, -93.314545, -93.314455, -93.314344, -93.319499, -93.320323, -93.322365, -93.324846, -93.32518, -93.325833, -93.328621, -93.339686, -93.349819, -93.360054, -93.365731, 45.06568, 45.055696, 45.05464, 45.054642, 45.047997, 45.041561, 45.039993, 45.039997, 45.036915, 45.032618, 45.032711, 45.032219, 45.025349, 45.02534, 45.021455, 45.021131, 45.025942, 45.03, 45.031377, 45.033435, 45.034783, 45.036236, 45.03222, 
45.033222, 45.032475, 45.029209, 45.028317, 45.02447, 45.020528, 45.014578, 45.013317, 45.012869, 45.013246, 45.018677, 45.024094, 45.027718, 45.031342, 45.035458, 45.035451, 45.037666, 45.038556, 45.040419, 45.040448, 45.042644, 45.041902, 45.04217, 45.043968, 45.047596, 45.05125, 45.051239, 45.052248, 45.055399, 45.059236, 45.059263, 45.059382, 45.060126, 45.06028, 45.06115, 45.065705, 45.065361, 45.06562, 45.065697, 45.065693, 45.06568))"
27053020500,13.2,3591,0,245,139,106,"list(c(-93.314545, -93.314187, -93.304306, -93.299194, -93.29409, -93.291527, -93.282226, -93.282926, -93.285226, -93.293777, -93.301483, -93.301361, -93.303349, -93.314455, -93.314545, 45.052248, 45.051239, 45.051182, 45.051136, 45.051128, 45.051128, 45.051165, 45.053465, 45.058465, 45.058422, 45.05846, 45.062019, 45.062038, 45.055399, 45.052248))"
27053020600,15.2,2066,0,0,0,0,"list(c(-93.303349, -93.314455, -93.314545, -93.314187, -93.304306, -93.299194, -93.29409, -93.291527, -93.282226, -93.282926, -93.285226, -93.284068, -93.282094, -93.286136, -93.290557, -93.294037, -93.29702, -93.299861, -93.299268, -93.299692, -93.300553, -93.303349, 45.062038, 45.055399, 45.052248, 45.051239, 45.051182, 45.051136, 45.051128, 45.051128, 45.051165, 45.053465, 45.058465, 45.064933, 45.069493, 45.069671, 45.070012, 45.069812, 45.069651, 45.06972, 45.067581, 45.065801, 45.06434, 45.062038
))"
27053020700,16.71174308272,4417.5621975242,0,86.6579609147,83.4116850416,3.2462758731,"list(c(-93.365731, -93.370255, -93.370255, -93.372717, -93.380429, -93.380455, -93.378555, -93.378548, -93.376702, -93.37664, -93.375255, -93.375289, -93.376099, -93.37577, -93.37307, -93.373051, -93.374108, -93.372825, -93.372856, -93.372613, -93.371538, -93.370964, -93.369985, -93.365593, -93.358864, -93.354485, -93.350227, -93.34893, -93.339834, -93.334551, -93.331253, -93.330225, -93.329679, -93.329564, -93.325079, -93.323233, -93.322606, -93.319433, -93.319433, -93.319435, -93.319443, -93.319496, 
-93.314187, -93.314545, -93.314455, -93.314344, -93.319499, -93.320323, -93.322365, -93.324846, -93.32518, -93.325833, -93.328621, -93.339686, -93.349819, -93.360054, -93.365731, 45.06568, 45.065666, 45.061091, 45.062005, 45.061975, 45.058272, 45.058296, 45.054691, 45.055623, 45.058372, 45.058368, 45.055606, 45.054685, 45.051959, 45.051965, 45.05468, 45.05623, 45.056223, 45.05468, 45.054678, 45.054676, 45.054672, 45.054672, 45.054661, 45.054642, 45.047997, 45.041561, 45.039993, 45.040332, 45.040368, 
45.041706, 45.042374, 45.041173, 45.040402, 45.040435, 45.040448, 45.042644, 45.041902, 45.04217, 45.043968, 45.047596, 45.05125, 45.051239, 45.052248, 45.055399, 45.059236, 45.059263, 45.059382, 45.060126, 45.06028, 45.06115, 45.065705, 45.065361, 45.06562, 45.065697, 45.065693, 45.06568))"
27053020801,13.118360965059999,2024.3102901104,0.32725985339999997,66.4282632592,37.291663163399996,29.1366000958,"list(c(-93.40079, -93.390633, -93.382347, -93.380402, -93.373825, -93.370363, -93.372876, -93.372863, -93.372856, -93.372613, -93.371538, -93.370964, -93.369985, -93.365593, -93.358864, -93.358293, -93.359182, -93.365731, -93.370255, -93.370255, -93.372717, -93.380429, -93.380455, -93.378555, -93.378548, -93.380447, -93.383827, -93.384705, -93.387299, -93.390594, -93.393982, -93.399315, -93.400769, -93.400796, -93.40079, 45.048924, 45.049023, 45.049019, 45.048534, 45.04644, 45.046536, 45.047296, 
45.049417, 45.05468, 45.054678, 45.054676, 45.054672, 45.054672, 45.054661, 45.054642, 45.05464, 45.055696, 45.06568, 45.065666, 45.061091, 45.062005, 45.061975, 45.058272, 45.058296, 45.054691, 45.055071, 45.056396, 45.05658, 45.056973, 45.057735, 45.058163, 45.057785, 45.058022, 45.050944, 45.048924))"
27053020804,14.06519382288,3010.5499969824,0,124.6914346,12.9679091984,111.7235254016,"list(c(-93.40079, -93.390633, -93.382347, -93.380402, -93.373825, -93.370363, -93.370308, -93.372818, -93.372803, -93.360138, -93.360176, -93.360222, -93.354485, -93.358864, -93.365593, -93.369985, -93.370964, -93.371538, -93.372613, -93.372856, -93.372825, -93.374108, -93.373051, -93.37307, -93.37577, -93.376099, -93.375289, -93.375255, -93.37664, -93.376702, -93.378548, -93.380447, -93.383827, -93.384705, -93.387299, -93.390594, -93.393982, -93.399315, -93.400769, -93.400796, -93.40079, 45.048924, 
45.049023, 45.049019, 45.048534, 45.04644, 45.046536, 45.043682, 45.043682, 45.040054, 45.040043, 45.043686, 45.047474, 45.047997, 45.054642, 45.054661, 45.054672, 45.054672, 45.054676, 45.054678, 45.05468, 45.056223, 45.05623, 45.05468, 45.051965, 45.051959, 45.054685, 45.055606, 45.058368, 45.058372, 45.055623, 45.054691, 45.055071, 45.056396, 45.05658, 45.056973, 45.057735, 45.058163, 45.057785, 45.058022, 45.050944, 45.048924))"
27053020902,9.8,2506,0,50,19,31,"list(c(-93.356255, -93.360092, -93.370232, -93.370165, -93.360062, -93.350524, -93.349599, -93.348596, -93.347351, -93.347298, -93.346997, -93.34583, -93.344512, -93.343011, -93.34058, -93.334551, -93.339834, -93.34893, -93.350048, -93.349915, -93.349485, -93.356257, -93.356255, 45.032219, 45.032768, 45.032814, 45.021885, 45.021854, 45.021715, 45.021455, 45.021131, 45.025942, 45.03, 45.031377, 45.033435, 45.034783, 45.036236, 45.038151, 45.040368, 45.040332, 45.039993, 45.039997, 45.036915, 45.032618, 
45.032711, 45.032219))"
27053020903,18.9,2826,0,40,33,7,"list(c(-93.34893, -93.350227, -93.354485, -93.360222, -93.360176, -93.360138, -93.372803, -93.372787, -93.371011, -93.370988, -93.370232, -93.360092, -93.356255, -93.356238, -93.349495, -93.349599, -93.348596, -93.347351, -93.347298, -93.346997, -93.34583, -93.344512, -93.343011, -93.34058, -93.334551, -93.339834, -93.34893, 45.039993, 45.041561, 45.047997, 45.047474, 45.043686, 45.040043, 45.040054, 45.036442, 45.036447, 45.03372, 45.032814, 45.032768, 45.032219, 45.025349, 45.02534, 45.021455, 
45.021131, 45.025942, 45.03, 45.031377, 45.033435, 45.034783, 45.036236, 45.038151, 45.040368, 45.040332, 45.039993))"
27053021001,23.174652337310004,6359.7053727411,411.0828634102999,470.49968145709994,401.1532250204999,69.3464564366,"list(c(-93.372696, -93.374992, -93.380241, -93.390396, -93.395462, -93.4007, -93.400639, -93.400813, -93.398094, -93.39032, -93.380295, -93.370285, -93.370233, -93.370224, -93.36512, -93.360016, -93.349269, -93.349279, -93.338799, -93.333794, -93.333794, -93.333874, -93.331595, -93.32869, -93.321045, -93.31852, -93.318517, -93.318499, -93.318817, -93.319916, -93.326576, -93.329403, -93.333905, -93.331917, -93.335396, -93.336044, -93.338502, -93.343011, -93.34058, -93.334551, -93.339834, -93.34893, 
-93.350048, -93.349915, -93.349485, -93.356257, -93.356255, -93.360092, -93.370232, -93.370165, -93.372696, 45.021889, 45.021885, 45.021893, 45.021961, 45.021996, 45.022029, 45.016666, 45.007478, 45.007462, 45.007423, 45.007328, 45.007328, 45.013627, 45.014614, 45.01461, 45.014614, 45.014449, 45.01697, 45.016899, 45.016888, 45.007839, 45.00611, 45.006103, 45.006069, 45.006049, 45.006042, 45.010205, 45.012869, 45.013317, 45.014578, 45.020528, 45.02447, 45.028317, 45.029209, 45.032475, 45.033222, 45.03222, 
45.036236, 45.038151, 45.040368, 45.040332, 45.039993, 45.039997, 45.036915, 45.032618, 45.032711, 45.032219, 45.032768, 45.032814, 45.021885, 45.021889))"
27053021002,8.0582989401,1854.403607944,0,62.675658422999994,45.763179166,16.912479257,"list(c(-93.370285, -93.365181, -93.36013, -93.349183, -93.349268, -93.349269, -93.360016, -93.36512, -93.370224, -93.370233, -93.370285, 45.007328, 45.007298, 45.007263, 45.00723, 45.009681, 45.014449, 45.014614, 45.01461, 45.014614, 45.013627, 45.007328))"
27053021100,26.400033139039998,1823.0060980194,0,23.0001951279,17.0001220912,6.0000730367,"list(c(-93.356255, -93.356238, -93.349495, -93.349599, -93.348596, -93.347351, -93.347298, -93.346997, -93.34583, -93.344512, -93.343011, -93.34058, -93.334551, -93.331253, -93.330225, -93.329679, -93.329564, -93.325079, -93.323233, -93.322606, -93.319433, -93.319433, -93.319435, -93.319443, -93.319496, -93.314187, -93.314545, -93.314455, -93.314344, -93.319499, -93.320323, -93.322365, -93.324846, -93.32518, -93.325833, -93.328621, -93.339686, -93.33962, -93.339621, -93.339606, -93.33918, -93.338434, 
-93.338402, -93.338348, -93.338439, -93.338671, -93.338939, -93.33928, -93.339789, -93.339806, -93.339834, -93.34893, -93.350048, -93.349915, -93.349485, -93.356257, -93.356255, 45.032219, 45.025349, 45.02534, 45.021455, 45.021131, 45.025942, 45.03, 45.031377, 45.033435, 45.034783, 45.036236, 45.038151, 45.040368, 45.041706, 45.042374, 45.041173, 45.040402, 45.040435, 45.040448, 45.042644, 45.041902, 45.04217, 45.043968, 45.047596, 45.05125, 45.051239, 45.052248, 45.055399, 45.059236, 45.059263, 
45.059382, 45.060126, 45.06028, 45.06115, 45.065705, 45.065361, 45.06562, 45.059616, 45.059516, 45.058243, 45.058247, 45.058099, 45.057571, 45.057077, 45.057059, 45.056771, 45.056498, 45.055979, 45.053643, 45.048462, 45.040332, 45.039993, 45.039997, 45.036915, 45.032618, 45.032711, 45.032219))"
27053021200,13.483521808199999,4554.434032992,0,67.9169987376,67.9169987376,0,"list(c(-93.343011, -93.338502, -93.336044, -93.335396, -93.331917, -93.333905, -93.329403, -93.326576, -93.319916, -93.318817, -93.318499, -93.315041, -93.313305, -93.312302, -93.311566, -93.308205, -93.308205, -93.308205, -93.30822, -93.308235, -93.30827, -93.308334, -93.313431, -93.318527, -93.318619, -93.318703, -93.318794, -93.308563, -93.308479, -93.305931, -93.305966, -93.300858, -93.300842, -93.295753, -93.290649, -93.288109, -93.288108, -93.290405, -93.294025, -93.294891, -93.299065, -93.306676, 
-93.319433, -93.319435, -93.319443, -93.319496, -93.314187, -93.314545, -93.314455, -93.314344, -93.319499, -93.320323, -93.322365, -93.324846, -93.32518, -93.325833, -93.328621, -93.339686, -93.33962, -93.339621, -93.339606, -93.33918, -93.338434, -93.338402, -93.338348, -93.338439, -93.338671, -93.338939, -93.33928, -93.339789, -93.339806, -93.339834, -93.334551, -93.34058, -93.343011, 45.036236, 45.03222, 45.033222, 45.032475, 45.029209, 45.028317, 45.02447, 45.020528, 45.014578, 45.013317, 45.012869, 
45.009644, 45.007648, 45.006508, 45.006031, 45.003864, 45.005142, 45.006027, 45.009632, 45.013241, 45.018654, 45.02409, 45.024097, 45.024094, 45.027718, 45.031342, 45.035458, 45.03545, 45.031319, 45.031307, 45.033383, 45.033359, 45.031265, 45.031534, 45.031517, 45.031506, 45.032723, 45.034725, 45.036464, 45.036736, 45.037659, 45.039352, 45.04217, 45.043968, 45.047596, 45.05125, 45.051239, 45.052248, 45.055399, 45.059236, 45.059263, 45.059382, 45.060126, 45.06028, 45.06115, 45.065705, 45.065361, 45.06562, 
45.059616, 45.059516, 45.058243, 45.058247, 45.058099, 45.057571, 45.057077, 45.057059, 45.056771, 45.056498, 45.055979, 45.053643, 45.048462, 45.040332, 45.040368, 45.038151, 45.036236))"
27053021300,19.9,4972,215,366,192,174,"list(c(-93.348784, -93.338806, -93.333687, -93.328583, -93.326576, -93.329403, -93.333905, -93.331917, -93.335396, -93.336044, -93.338502, -93.343011, -93.34058, -93.334551, -93.339834, -93.34893, -93.350048, -93.349915, -93.349485, -93.356257, -93.356255, -93.356238, -93.349495, -93.349599, -93.348784, 45.020519, 45.020508, 45.020504, 45.0205, 45.020528, 45.02447, 45.028317, 45.029209, 45.032475, 45.033222, 45.03222, 45.036236, 45.038151, 45.040368, 45.040332, 45.039993, 45.039997, 45.036915, 45.032618, 
45.032711, 45.032219, 45.025349, 45.02534, 45.021455, 45.020519))"
27053021400,15.62698864621,3152.2721683151,62.7070245039,62.7070245039,62.7070245039,0,"list(c(-93.318499, -93.318817, -93.319916, -93.326576, -93.328583, -93.333687, -93.333794, -93.333794, -93.333874, -93.331595, -93.32869, -93.321045, -93.31852, -93.318459, -93.313332, -93.308197, -93.308205, -93.311566, -93.312302, -93.313305, -93.315041, -93.318499, 45.012869, 45.013317, 45.014578, 45.020528, 45.0205, 45.020504, 45.016888, 45.007839, 45.00611, 45.006103, 45.006069, 45.006049, 45.006042, 44.998906, 44.998806, 44.998764, 45.003864, 45.006031, 45.006508, 45.007648, 45.009644, 45.012869
))"
27053021501,11.40003918734,4677.0060396366,0,130.0001974324,130.0001106818,8.67506e-5,"list(c(-93.400769, -93.399315, -93.393982, -93.390594, -93.387299, -93.384705, -93.383827, -93.380447, -93.378548, -93.376702, -93.37664, -93.375255, -93.375289, -93.376099, -93.37577, -93.37307, -93.373051, -93.374108, -93.372825, -93.372856, -93.372613, -93.371538, -93.370964, -93.369985, -93.365593, -93.358864, -93.358293, -93.359182, -93.365731, -93.370255, -93.375328, -93.380402, -93.385452, -93.390503, -93.400695, -93.400769, 45.058022, 45.057785, 45.058163, 45.057735, 45.056973, 45.05658, 
45.056396, 45.055071, 45.054691, 45.055623, 45.058372, 45.058368, 45.055606, 45.054685, 45.051959, 45.051965, 45.05468, 45.05623, 45.056223, 45.05468, 45.054678, 45.054676, 45.054672, 45.054672, 45.054661, 45.054642, 45.05464, 45.055696, 45.06568, 45.065666, 45.065697, 45.065723, 45.065643, 45.06559, 45.065736, 45.058022))"
27053021502,14.01640602472,4047.1336732706,248.67274014659998,325.8801047084,221.7403169564,104.13978775199999,"list(c(-93.378548, -93.380447, -93.383827, -93.384705, -93.387299, -93.390594, -93.393982, -93.399315, -93.400769, -93.400796, -93.40079, -93.390633, -93.382347, -93.380402, -93.373825, -93.370363, -93.370308, -93.372818, -93.372803, -93.360138, -93.360176, -93.360222, -93.354485, -93.358864, -93.358293, -93.359182, -93.365731, -93.370255, -93.370255, -93.372717, -93.380429, -93.380455, -93.378555, -93.378548, 45.054691, 45.055071, 45.056396, 45.05658, 45.056973, 45.057735, 45.058163, 45.057785, 
45.058022, 45.050944, 45.048924, 45.049023, 45.049019, 45.048534, 45.04644, 45.046536, 45.043682, 45.043682, 45.040054, 45.040043, 45.043686, 45.047474, 45.047997, 45.054642, 45.05464, 45.055696, 45.06568, 45.065666, 45.061091, 45.062005, 45.061975, 45.058272, 45.058296, 45.054691))"
27053021503,24.5,4254,0,60,40,20,"list(c(-93.400781, -93.400715, -93.395498, -93.390411, -93.384171, -93.38031, -93.370232, -93.370988, -93.371011, -93.372787, -93.372803, -93.372818, -93.370308, -93.370363, -93.373825, -93.380402, -93.382347, -93.390633, -93.40079, -93.400781, 45.043889, 45.033314, 45.033465, 45.033291, 45.032799, 45.032772, 45.032814, 45.03372, 45.036447, 45.036442, 45.040054, 45.043682, 45.043682, 45.046536, 45.04644, 45.048534, 45.049019, 45.049023, 45.048924, 45.043889))"
27053021504,21.3,3925,0,116,116,0,"list(c(-93.400692, -93.4007, -93.395462, -93.390396, -93.380241, -93.374992, -93.372696, -93.370165, -93.370232, -93.38031, -93.384171, -93.390411, -93.395498, -93.400715, -93.400692, 45.029265, 45.022029, 45.021996, 45.021961, 45.021893, 45.021885, 45.021889, 45.021885, 45.032814, 45.032772, 45.032799, 45.033291, 45.033465, 45.033314, 45.029265))"
27053021505,18.2326860672,4936.774928347,15.9465836906,128.5297656438,34.876222080400005,93.6535435634,"list(c(-93.400813, -93.398094, -93.39032, -93.380295, -93.370285, -93.370233, -93.370224, -93.36512, -93.360016, -93.349269, -93.349279, -93.338799, -93.333794, -93.333687, -93.338806, -93.348784, -93.349599, -93.350524, -93.360062, -93.370165, -93.372696, -93.374992, -93.380241, -93.390396, -93.395462, -93.4007, -93.400639, -93.400813, 45.007478, 45.007462, 45.007423, 45.007328, 45.007328, 45.013627, 45.014614, 45.01461, 45.014614, 45.014449, 45.01697, 45.016899, 45.016888, 45.020504, 45.020508, 
45.020519, 45.021455, 45.021715, 45.021854, 45.021885, 45.021889, 45.021885, 45.021893, 45.021961, 45.021996, 45.022029, 45.016666, 45.007478))"
27053021601,6.4,4766,0,43,43,0,"list(c(-93.400855, -93.400796, -93.400704, -93.400675, -93.400579, -93.389374, -93.387009, -93.380333, -93.380409, -93.380357, -93.380356, -93.380294, -93.380287, -93.380295, -93.39032, -93.398094, -93.400813, -93.400873, -93.400855, 45.000848, 44.99661, 44.99292, 44.991747, 44.983041, 44.984631, 44.984749, 44.983601, 44.992802, 44.996266, 44.996414, 45.001839, 45.00367, 45.007328, 45.007423, 45.007462, 45.007478, 45.002053, 45.000848))"
27053021602,28.7417010599,6012.596392056,0,23.324341577,15.236820834,8.087520743,"list(c(-93.380409, -93.380333, -93.37717, -93.370239, -93.360224, -93.358717, -93.349253, -93.349013, -93.349275, -93.349344, -93.349233, -93.349183, -93.349268, -93.349269, -93.360016, -93.36512, -93.370224, -93.370233, -93.370285, -93.380295, -93.380287, -93.380294, -93.380356, -93.380357, -93.380409, 44.992802, 44.983601, 44.983076, 44.983147, 44.984709, 44.984819, 44.984646, 44.984638, 44.987815, 44.990718, 44.999176, 45.00723, 45.009681, 45.014449, 45.014614, 45.01461, 45.014614, 45.013627, 
45.007328, 45.007328, 45.00367, 45.001839, 44.996414, 44.996266, 44.992802))"
27053021700,27.46567294928,5265.2475305968,0.26352839520000004,7.2635283952,7.2635283952,0,"list(c(-93.349269, -93.349268, -93.349183, -93.349233, -93.349344, -93.349275, -93.348743, -93.339147, -93.334412, -93.333954, -93.326515, -93.323227, -93.321419, -93.320091, -93.318468, -93.318481, -93.318467, -93.318459, -93.313332, -93.308197, -93.308205, -93.311566, -93.312302, -93.313305, -93.315041, -93.318499, -93.318817, -93.319916, -93.326576, -93.328583, -93.333687, -93.338806, -93.348784, -93.349599, -93.350524, -93.360062, -93.370165, -93.372696, -93.372696, -93.377751, -93.377733, -93.380287, 
-93.380254, -93.385394, -93.385401, -93.390432, -93.390415, -93.390383, -93.380295, -93.375155, -93.375154, -93.370233, -93.370224, -93.36512, -93.360016, -93.349269, 45.014449, 45.009681, 45.00723, 44.999176, 44.990718, 44.987815, 44.987764, 44.98759, 44.987179, 44.987175, 44.989162, 44.989918, 44.989662, 44.989132, 44.986965, 44.987949, 44.991558, 44.998906, 44.998806, 44.998764, 45.003864, 45.006031, 45.006508, 45.007648, 45.009644, 45.012869, 45.013317, 45.014578, 45.020528, 45.0205, 45.020504, 
45.020508, 45.020519, 45.021455, 45.021715, 45.021854, 45.021885, 45.021889, 45.018176, 45.018245, 45.014617, 45.014618, 45.020094, 45.020088, 45.016464, 45.016499, 45.014676, 45.011038, 45.010922, 45.010927, 45.01365, 45.013627, 45.014614, 45.01461, 45.014614, 45.014449))"
